2024-10-13 16:40:49,768 INFO    Thread-2977 (_run_job):7154 [wandb_init.py:init():624] wandb.init called with sweep_config: {'activation': 'tanh', 'epochs': 200, 'hidden_layers': [60, 60, 50, 50], 'learning_rate': 0.001, 'optimizer': 'mini_batch'}
config: {}
2024-10-13 16:40:49,768 INFO    Thread-2977 (_run_job):7154 [wandb_init.py:init():667] starting backend
2024-10-13 16:40:49,768 INFO    Thread-2977 (_run_job):7154 [wandb_init.py:init():671] sending inform_init request
2024-10-13 16:40:49,772 INFO    Thread-2977 (_run_job):7154 [backend.py:_multiprocessing_setup():104] multiprocessing start_methods=spawn,fork,forkserver, using: spawn
2024-10-13 16:40:49,773 INFO    Thread-2977 (_run_job):7154 [wandb_init.py:init():684] backend started and connected
2024-10-13 16:40:49,780 INFO    Thread-2977 (_run_job):7154 [wandb_run.py:_config_callback():1394] config_cb None None {'activation': 'tanh', 'epochs': 200, 'hidden_layers': [60, 60, 50, 50], 'learning_rate': 0.001, 'optimizer': 'mini_batch'}
2024-10-13 16:40:49,781 INFO    Thread-2977 (_run_job):7154 [wandb_init.py:init():779] updated telemetry
2024-10-13 16:40:49,789 INFO    Thread-2977 (_run_job):7154 [wandb_init.py:init():812] communicating run to backend with 90.0 second timeout
2024-10-13 16:40:50,135 INFO    Thread-2977 (_run_job):7154 [wandb_init.py:init():863] starting run threads in backend
2024-10-13 16:40:50,171 INFO    Thread-2977 (_run_job):7154 [wandb_run.py:_console_start():2465] atexit reg
2024-10-13 16:40:50,172 INFO    Thread-2977 (_run_job):7154 [wandb_run.py:_redirect():2313] redirect: wrap_raw
2024-10-13 16:40:50,172 INFO    Thread-2977 (_run_job):7154 [wandb_run.py:_redirect():2378] Wrapping output streams.
2024-10-13 16:40:50,172 INFO    Thread-2977 (_run_job):7154 [wandb_run.py:_redirect():2403] Redirects installed.
2024-10-13 16:40:50,172 INFO    Thread-2977 (_run_job):7154 [wandb_init.py:init():907] run started, returning control to user process
2024-10-13 16:40:50,220 INFO    Thread-2977 (_run_job):7154 [wandb_run.py:_finish():2164] finishing run aditya_s_k-iiit-hyderabad/MLP-Regression-Tuning/379frw74
2024-10-13 16:40:50,220 INFO    Thread-2977 (_run_job):7154 [wandb_run.py:_atexit_cleanup():2428] got exitcode: 0
2024-10-13 16:40:50,220 INFO    Thread-2977 (_run_job):7154 [wandb_run.py:_restore():2410] restore
2024-10-13 16:40:50,220 INFO    Thread-2977 (_run_job):7154 [wandb_run.py:_restore():2416] restore done
2024-10-13 16:40:53,544 INFO    Thread-2977 (_run_job):7154 [wandb_run.py:_footer_history_summary_info():4049] rendering history
2024-10-13 16:40:53,545 INFO    Thread-2977 (_run_job):7154 [wandb_run.py:_footer_history_summary_info():4081] rendering summary
2024-10-13 16:40:53,550 INFO    Thread-2977 (_run_job):7154 [wandb_run.py:_footer_sync_info():4008] logging synced files
